file_id,sentence,term,Company,Industry,Region,Year,Company Report,Recommended Disclosure,Report URL
61,"1HSBC Holdings plcTCFD HSBC Holdings plcTask Force on Climate-related Financial Disclosures (‘TCFD') Update 2020Overview3 Our climate risk and reporting strategy 4 TCFD recommendations and our progressGovernance5 Climate governance and oversightStrategy6 Becoming a net zero bank  and supporting our customers  through transition Testing the resilience of our strategy 7 How we analyse resilience 8 How climate is impacting our customers – key areas of focus9 Understanding our customers’ strategies and exposure10 How climate is impacting our corporate customers and how we are supporting them – sector breakdown13  Our 2020 climate-related stress  testing pilot14 Initial insights from our scenario analysis – sector breakdown16 How climate is impacting our retail mortgage customers18 Analysing the impact our customers have on climate change – our PACTA pilot20 How we test the resilience of our infrastructure21 Lessons from stress testing the resilience of our strategy Risk management22 Integrating climate into risk managementMetrics and targets25 How we measure our progress and  our net zero progress in numbersAdditional information27 How we engage externally to drive progress28 Forward-looking statementsContentsA reminder The currency we report in is US dollars. 1 HSBC Holdings plcTCFD HSBC Holdings plcTask Force on Climate-related Financial Disclosures (‘TCFD') Update 2020Cover image:  Around the  world the lights of fireflies – often known as glow worms  or lightning bugs – are fading  as their survival comes under increasing threat from climate change, pesticides and light pollution",climate governance,HSBC,Banking; Asset Owner,Europe,2020,"TCFD Update 2020, p. 4",Metrics and Targets a),https://www.hsbc.com/-/files/hsbc/investors/hsbc-results/2020/annual/pdfs/hsbc-holdings-plc/210223-task-force-on-climate-related-financial-disclosures-tcfd-update-2020.pdf?download=1
75,"Examples include:Associations• DIGITALEUROPE• Responsible Business Alliance  (RBA, formerly Electronic Industry Citizenship Coalition (EICC))• Information Technology Industry Council  (ITI)• Consumer Technology Association  (CTA)Green Programs (Eco-Labels)• IEEE 1680.1  Standard for Environmental Assessment of Personal Computer Products• ENERGY STAR  ®• GreenGuard• TCO Certified• TCO Certified Edge• TÜV Rheinland Green Product Mark• UL Environment’s Sustainable Products CertificationPrograms, Workgroups and Initiatives• Call2Recycle• CDP (formerly Carbon Disclosure Project)• ECMA-370 — The Eco Declaration Standard• EcoVadis• Electronic Product Stewardship Canada• Global Reporting Initiative  (GRI)• Green Freight Asia  (GFA)732017/18 Lenovo Sustainability Report  CONSOLIDATED METRICS, OBJECTIVES AND TARGETSPRACTICING ETHICAL BUSINESSPRODUCT RESPONSIBILITYMANUFACTURING AND SUPPLY CHAIN OPERATIONSPEOPLEPLANETAPPENDIXEXECUTIVE LETTERSINTEGRATING SUSTAINABILITYInternational Standards• ISO 14001, Environmental Management Systems• ISO 50001, Energy Management  Systems• Leadership in Energy and Environmental Design  (LEED)• Product Attribute to Impact Algorithm (PAIA) Project• R2• United Nations Global Compact• World Resources Institute  (WRI)• World Business Council for Sustainable Development  (WBCSD)Lenovo recognizes the importance of environmental leadership in China and has participated in numerous environmental initiatives in the country, including:• China Energy Conservation Program (CECP)• China Environmental Labeling Product (CELP)• PC+ China Energy Label (CEL)• Energy Saving Work Association of the Chinese Institute of Electronics• China RoHS Standard Working Group• China WEEE Working Group• China MIIT EPR (extended producer responsibility) Recycling Pilot Project• China ePCF Project• China MIIT Eco-Design Pilot Enterprises ProgramENVIRONMENTAL IMPACT OF LENOVO OPERATIONSENERGY AND CLIMATE CHANGELenovo recognizes that human activities are contributing to climate change and concurs with the findings of the Fifth Assessment Report (AR5) of the Intergovernmental Panel on Climate Change (IPCC) — “Climate Change 2014.” Lenovo also recognizes that if left unchecked, current trends in climate change present serious economic and societal risks and agrees that specific actions are needed to stabilize atmospheric greenhouse gas levels and hold global average temperatures to acceptable increases",environmental leadership,Lenovo Group Ltd.,Technology and Media,Asia Pacific,2018,"2017/18 Sustainability Report, pp. 75-76",Risk Management a),https://investor.lenovo.com/en/sustainability/reports/FY2018-lenovo-sustainability-report.pdf#page=75
67,"We also use our own funds to support these projects.We have conducted studies to include the recommendations made by the T ask Force on Climate-Financial Disclosure in our strategy, taking into account climate governance, communication, targets and measures.Even though Brazil has currently no carbon credit trading legislation, we take part in the simulation system of the Getulio Vargas Foundation and prepare ourselves to meet this demand as soon as it arises.Our position on climate change is available on our website, as it details this and many other initiatives.Climate change on operations GRI 103-2 | 103-3  Eco-efficiency and environmental managementRisk management and opportunitiesWe understand the importance of knowing, measuring and managing the impact of our operations",climate governance,Itaú Unibanco,Banking,Latin America,2017,"Consolidated Annual Report 2017, pp. A-405, A-406",Risk Management a),https://www.itau.com.br/_arquivosestaticos/RI/pdf/en/Itau_RAC_2017_ing.pdf#page=405
5,"Allianz is a board member of the PSI and Thematic Advisor on Climate Change of the Investment Committee of UNEP FI.Through our work with the G7 Investor Leadership Network (ILN) and Institutional Investors Group on Climate Change (IIGCC) as well as through our memberships in The B Team, the World Economic Forum Alliance of CEO Climate Leaders and others,  we are encouraging other companies – both within our sector and beyond – to step up and improve their climate strategies  and their climate disclosure as well as further develop our own.Beyond previously-mentioned initiatives with a strong decarbonization focus (AOA, SBTi, TPI and Climate Action 100+), Allianz is partnering with international organizations to drive climate-smart investment and insurance",climate disclosure,Allianz Group,Asset Manager,Europe,2019,"Sustainability Report 2019, pp. 82 and 88",Metrics and Targets c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2019-web.pdf#page=83
5,"the Renewal Agenda or our HR approach.2 Additional details can be found in the Group Annual Report 2019, Combined Separate Non-Financial Statement (NFR).DATA AND PERFORMANCE:06.1 OUR TARGETS AND ACHIEVEMENTS86AllianzSustainability Report  201901Introduction02Sustainability strategy and governance03Sustainability in core business activities04Sustainability in operations05Allianz’s climate-related  financial disclosure06Data and performance06.1 Our targets and achievements06.2  Membership and partnerships06.3 ESG performance data06.4 Environmental performance data06.5 Human resources performance data06.6  Additional sustainability performance data06.7  Reporting parameters, scope and materiality06.8  Independent Practitioner’s report  on a Limited Assurance  Engagement on Sustainability InformationBelow is an excerpt of some of our memberships and partnershipsMemberships Founders Circle, The B TeamInvestor Signatories, ClimateAction100+ (CA100+)Founding Member, Climate Leadership Council (CLC)Member, ClimateWiseMember, The Global Innovation Lab for Climate FinanceMember, Institutional Investors Group on Climate Change (IIGCC)Member, Insurance Development Forum (IDF)Member, InsuResilience Global PartnershipMember, Investment Leaders Group (ILG)Member, Investor Leadership Network – A G7 initiative (ILN)Member, Munich Climate Insurance Initiative (MCII)Member, Portfolio Decarbonization Coalition (PDC)Signatories, Principles for Responsible Investment (PRI)Signatory, Principles for Sustainable Insurance (PSI)Member, RE100Member, Science Based Targets initiative (SBTi)Member, Stifterverband der Deutschen WissenschaftSignatory, UN Global Compact (UNGC)Founding Member, UNEP Finance Initiative (UNEP FI)Member, World Economic Forum Alliance of CEO Climate LeadersFounding Member, U.N.-convened Net-Zero Asset Owner Alliance (AOA)Member & Co-chair, U.N.-convened Global Investors for Sustainable Development (GISD) AllianceSupporter, Transition Pathway Initiative (TPI)Supporter, Task Force on Climate-related Financial Disclosures (TCFD)PartnershipsPartnership with the German Corporation for International Cooperation (GIZ)Partnership with Impact Hub Munich (concluded as of March 2019)Partnership with SOS Children‘s Villages InternationalPartnership with World CleanUp DayDATA AND PERFORMANCE:06.2 MEMBERSHIP AND PARTNERSHIPSGRI102-12, 102-13, 102-4087AllianzSustainability Report  201901Introduction02Sustainability strategy and governance03Sustainability in core business activities04Sustainability in operations05Allianz’s climate-related  financial disclosure06Data and performance06.1 Our targets and achievements06.2  Membership and partnerships06.3 ESG performance data06.4 Environmental performance data06.5 Human resources performance data06.6  Additional sustainability performance data06.7  Reporting parameters, scope and materiality06.8  Independent Practitioner’s report  on a Limited Assurance  Engagement on Sustainability InformationThis section contains data related to the ESG performance of Allianz Group",climate leadership,Allianz Group,Asset Manager,Europe,2019,"Sustainability Report 2019, pp. 82 and 88",Metrics and Targets c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2019-web.pdf#page=83
80,"Our climate-related opportunities include reduced operating costs through greater energy and water efficiency and generating income by selling low-carbon, biomass based chemical by-products from our pulp process (such as turpentines) as well secondary raw materials.Working with WWF’s Climate Savers programme to set science-based targets In 2018, we joined Climate Savers1, WWF’s climate leadership programme for businesses",climate leadership,Mondi Group,"Agriculture, Food, and Forest Products",Africa,2019,"Integrated Report and Financial Statements 2019, p. 43",Risk Management c),https://www.mondigroup.com/media/11729/mondi_ir_2019_web_complete.pdf#page=45
56,"This number also excludes the Perth office and Gruyere project7 Procurement spending by mines only, not projects¢ 2018 performance improvement on 2017 or achievement in line with strategy¢ 2018 performance drop against 2017¢ 2018 performance on par with 20171We continued to enhance our social licence to operate through ESG focused initiativesSTRATEGIC GOALSRESULTS AND IMPACTSStrategic responses – Licence and reputation■■Total value creation for stakeholders■■Enhance governance and compliance■■Enhance reputation through community investment■■Shared Value initiations■■Environment stewardship – improving water and climate management practicesKey initiatives■■Strengthening engagement with key stakeholders ■■Increased host community employment and host community procurement■■Working directly and through industry associations to engage on resource nationalism■■Growth opportunities in stable mining destinations■■Increased investment in low-carbon and renewable energy sources■■Comprehensive climate change risk assessment conducted at all mines with remedial action plans being implemented■■Align to ICMM water and tailings management standards■■Maintain Top 5 position in Dow Jones Sustainability IndexRelated risks■■Resource nationalism and political uncertainty■■Water pollution, supply and cost■■Impact on social licence to operate■■Cost of energy and security of power supply■■Failure to implement climate adaption measuresKEY STAKEHOLDERS – COMMUNITIES SHAREHOLDERSGOVERNMENTS  AND REGULATORS92 The Gold Fields Integrated Annual Report 2018  COPY TO BE SUPPLIEDPage heading continuedSecondary page heading continuedfor the year ended 31 December 2018Licence and reputationThrough environmental stewardship we protect and enhance relationships between our operations and the communities in close proximity to it",climate management,Gold Fields,Materials and Buildings,Middle East and Africa,2018,"Integrated Annual Report 2018, p. 2",Risk Management c),https://www.goldfields.com/pdf/investors/integrated-annual-reports/2018/iar-2018.pdf#page=4
4,"Allianz is a board member of the PSI and Thematic Advisor on Climate Change of the Investment Committee of UNEP FI.Through our work with the G7 Investor Leadership Network (ILN) and Institutional Investors Group on Climate Change (IIGCC) as well as through our memberships in The B Team, the World Economic Forum Alliance of CEO Climate Leaders and others,  we are encouraging other companies – both within our sector and beyond – to step up and improve their climate strategies  and their climate disclosure as well as further develop our own.Beyond previously-mentioned initiatives with a strong decarbonization focus (AOA, SBTi, TPI and Climate Action 100+), Allianz is partnering with international organizations to drive climate-smart investment and insurance",climate disclosure,Allianz Group,Insurance; Asset Manager,Europe,2019,"Sustainability Report 2019, p. 75",Risk Management a); Risk Management b),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2019-web.pdf#page=76
4,"the Renewal Agenda or our HR approach.2 Additional details can be found in the Group Annual Report 2019, Combined Separate Non-Financial Statement (NFR).DATA AND PERFORMANCE:06.1 OUR TARGETS AND ACHIEVEMENTS86AllianzSustainability Report  201901Introduction02Sustainability strategy and governance03Sustainability in core business activities04Sustainability in operations05Allianz’s climate-related  financial disclosure06Data and performance06.1 Our targets and achievements06.2  Membership and partnerships06.3 ESG performance data06.4 Environmental performance data06.5 Human resources performance data06.6  Additional sustainability performance data06.7  Reporting parameters, scope and materiality06.8  Independent Practitioner’s report  on a Limited Assurance  Engagement on Sustainability InformationBelow is an excerpt of some of our memberships and partnershipsMemberships Founders Circle, The B TeamInvestor Signatories, ClimateAction100+ (CA100+)Founding Member, Climate Leadership Council (CLC)Member, ClimateWiseMember, The Global Innovation Lab for Climate FinanceMember, Institutional Investors Group on Climate Change (IIGCC)Member, Insurance Development Forum (IDF)Member, InsuResilience Global PartnershipMember, Investment Leaders Group (ILG)Member, Investor Leadership Network – A G7 initiative (ILN)Member, Munich Climate Insurance Initiative (MCII)Member, Portfolio Decarbonization Coalition (PDC)Signatories, Principles for Responsible Investment (PRI)Signatory, Principles for Sustainable Insurance (PSI)Member, RE100Member, Science Based Targets initiative (SBTi)Member, Stifterverband der Deutschen WissenschaftSignatory, UN Global Compact (UNGC)Founding Member, UNEP Finance Initiative (UNEP FI)Member, World Economic Forum Alliance of CEO Climate LeadersFounding Member, U.N.-convened Net-Zero Asset Owner Alliance (AOA)Member & Co-chair, U.N.-convened Global Investors for Sustainable Development (GISD) AllianceSupporter, Transition Pathway Initiative (TPI)Supporter, Task Force on Climate-related Financial Disclosures (TCFD)PartnershipsPartnership with the German Corporation for International Cooperation (GIZ)Partnership with Impact Hub Munich (concluded as of March 2019)Partnership with SOS Children‘s Villages InternationalPartnership with World CleanUp DayDATA AND PERFORMANCE:06.2 MEMBERSHIP AND PARTNERSHIPSGRI102-12, 102-13, 102-4087AllianzSustainability Report  201901Introduction02Sustainability strategy and governance03Sustainability in core business activities04Sustainability in operations05Allianz’s climate-related  financial disclosure06Data and performance06.1 Our targets and achievements06.2  Membership and partnerships06.3 ESG performance data06.4 Environmental performance data06.5 Human resources performance data06.6  Additional sustainability performance data06.7  Reporting parameters, scope and materiality06.8  Independent Practitioner’s report  on a Limited Assurance  Engagement on Sustainability InformationThis section contains data related to the ESG performance of Allianz Group",climate leadership,Allianz Group,Insurance; Asset Manager,Europe,2019,"Sustainability Report 2019, p. 75",Risk Management a); Risk Management b),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2019-web.pdf#page=76
54,"In the United States, we are a founding member of the Climate Leadership Council (CLC)",climate leadership,General Motors,Transportation,North America,2017,"2017 Sustainability Report, p. 174",Strategy a),https://ungc-production.s3.us-west-2.amazonaws.com/attachments/cop_2018/468471/original/GM_2017_Sustainability_Report_062718.pdf?1540233090#page=174
82," The Fund monitors its exposure to carbon-related assets, such as the Global Industry Clarification Standard (GICS) energy sector and the Carbon Underground 200, but the usefulness of this data is limited because it only provides backward-looking information.• Shareholder engagement outcomes, such as the number of companies that agreed to improve their climate disclosures and climate risk management practices",climate disclosure,New York State Retirement Fund,Asset Owner,North America,2018,"2018 Comprehensive Annual Financial Report, p. 91",Strategy b),https://www.osc.state.ny.us/retire/word_and_pdf_documents/publications/cafr/cafr_18.pdf#page=92
55,"This number also excludes the Perth office and Gruyere project7 Procurement spending by mines only, not projects¢ 2018 performance improvement on 2017 or achievement in line with strategy¢ 2018 performance drop against 2017¢ 2018 performance on par with 20171We continued to enhance our social licence to operate through ESG focused initiativesSTRATEGIC GOALSRESULTS AND IMPACTSStrategic responses – Licence and reputation■■Total value creation for stakeholders■■Enhance governance and compliance■■Enhance reputation through community investment■■Shared Value initiations■■Environment stewardship – improving water and climate management practicesKey initiatives■■Strengthening engagement with key stakeholders ■■Increased host community employment and host community procurement■■Working directly and through industry associations to engage on resource nationalism■■Growth opportunities in stable mining destinations■■Increased investment in low-carbon and renewable energy sources■■Comprehensive climate change risk assessment conducted at all mines with remedial action plans being implemented■■Align to ICMM water and tailings management standards■■Maintain Top 5 position in Dow Jones Sustainability IndexRelated risks■■Resource nationalism and political uncertainty■■Water pollution, supply and cost■■Impact on social licence to operate■■Cost of energy and security of power supply■■Failure to implement climate adaption measuresKEY STAKEHOLDERS – COMMUNITIES SHAREHOLDERSGOVERNMENTS  AND REGULATORS92 The Gold Fields Integrated Annual Report 2018  COPY TO BE SUPPLIEDPage heading continuedSecondary page heading continuedfor the year ended 31 December 2018Licence and reputationThrough environmental stewardship we protect and enhance relationships between our operations and the communities in close proximity to it",climate management,Gold Fields,Materials and Buildings,Middle East and Africa,2018,"Integrated Annual Report 2018, p. 97",Risk Management a),https://www.goldfields.com/pdf/investors/integrated-annual-reports/2018/iar-2018.pdf#page=99
3,"Global Compact (UNGC)Member, World Economic Forum Alliance of CEO Climate LeadersSignatory, World Economic Forum Measuring Stakeholder Capitalism Investor signatory, ClimateAction100+ (CA100+)Founding Member, Climate Leadership Council (CLC)Member, ClimateWiseMember, The Global Innovation Lab for Climate FinanceMember, Institutional Investors Group on Climate Change (IIGCC)Member, Insurance Development Forum (IDF)Member, InsuResilience Partnership Member, Investment Leaders Group (ILG)Member, Investor Leadership Network – A G7 initiative (ILN)Member, Munich Climate Insurance Initiative (MCII)Member, Science Based Target Initiative (SBTi)Member, Stifterverband der Deutschen WissenschaftSupporter, Transition Pathway Initiative (TPI)Supporter, Task Force on Climate-related Financial Disclosure (TCFD)PartnershipsPartnership with the German Corporation for International Cooperation (GIZ)Partnership with SOS Children’s Villages InternationalPartnership with World Clean Up DayAdditional strategic partnerships include: Sustainable Development Investment Partnership (SDIP) we are an active member of this partnership which aims to scale the use of blended finance in sustainable infrastructure investments in developing countries",climate leadership,Allianz Group,Insurance; Asset Manager,Europe,2020,"Sustainability Report 2020, p. 85",Strategy c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2020-web.pdf#page=86
3,"On decarbonization matters, the AOA strives to be the hinge between these existing engagement platforms, asset owners, target verification initiatives and tools and policymakers.87Sustainability Report 2020Collaborating for a sustainable future… ...by actively engaging oil and gas sector companiesIn the past year, we engaged oil and gas companies on the topic of climate disclosure, selecting a target group of investees from our portfolio that were not sufficiently reporting in line with TCFD and not an official TCFD supporter",climate disclosure,Allianz Group,Insurance; Asset Manager,Europe,2020,"Sustainability Report 2020, p. 85",Strategy c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2020-web.pdf#page=86
3,"• The Transition Pathway Initiative (TPI) has achieved remarkable progress in assessing the climate performance of corporates.• The G7 Investor Leadership Network (ILN) and Institutional Investors Group on Climate Change (IIGCC) serve as networks to share and develop best practice; in both Allianz is represented in the board.• Open Source Climate is a group of corporates to jointly build a ‘pre-competitive layer’ of modeling and data that is globally shared and accessible (see box in 05.4),Through our memberships in The B Team, the World Economic Forum Alliance of CEO Climate Leaders and others, we are encouraging companies – both within our sector and beyond – to step up and improve their climate strategies and climate disclosure, as well as develop our own.89Sustainability Report 2020Furthermore, the German Insurance Association GDV adopted a new sustainability positioning in early 2021",climate disclosure,Allianz Group,Insurance; Asset Manager,Europe,2020,"Sustainability Report 2020, p. 85",Strategy c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2020-web.pdf#page=86
3,"carbon capture and storage (CCS), green hydrogen;• promotion of mandatory, assured climate reporting and transition plans like GHG emissions, associated reduction targets and alignment with 1.5°C trajectories;• climate disclosure aligned with TCFD and the E.U",climate disclosure,Allianz Group,Insurance; Asset Manager,Europe,2020,"Sustainability Report 2020, p. 85",Strategy c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2020-web.pdf#page=86
3," ...by developing practical tools for investors to strength climate disclosureAs a member of the climate change initiative of the ILN, we have jointly developed a report on ‘Climate change mitigation and your portfolio: Practical Tools for Investors’",climate disclosure,Allianz Group,Insurance; Asset Manager,Europe,2020,"Sustainability Report 2020, p. 85",Strategy c),https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/sustainability/documents/Allianz_Group_Sustainability_Report_2020-web.pdf#page=86
44,"Decree 254/2016) published within the Annual Report to provide an integrated view of financial and non-financial information, Eni for is a voluntary sustainability report aimed at further exploring non-financial issues by presenting concrete cases and testimonials of people with whom Eni shares its journey.Message to our stakeholders 2The path of Eni’s climate commitment 4Main results 5Reference scenario 6Governance 8Role of the board 8Role of management 9Risk Management 10Integrated climate risk management model 10Risks and opportunities related to climate change 12Strategy 16Eni’s strategy 16Research and development in the energy transition 36Partnerships for carbon neutrality in the long term 38Climate disclosure and positioning 40Metrics & Targets 41GHG emission reduction targets and commitments 41Metrics 48Reference table TCFD recommendations - Eni Reporting 49AttachmentsStatement on GHG accounting and reporting - year 2020 50The contents of this document are organised based on the dashboard representing the four topic areas recommended by the Task Force on Climate-related Financial Disclosures – TCFD",climate disclosure,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
44,"Overview | Governance | Risk Management | Strategy | Metrics & TargetsEni for 2020  Carbon neutrality by 20503The commitments we are undertaking today reflect the continuous dialogue with our stakeholders, with whom we engage year after year to align our strategy with the objectives of the Paris Agreement and to improve climate disclosure, in line with the recommendations of the Task Force on Climate-related Financial Disclosures (TCFD) of the Financial Stability Board, of which Eni is a member since its foundation",climate disclosure,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
44,"In this context, a methodological framework for the identification of specific adaptation measures/actions has been developed and is currently being tested in a pilot Country.Luangwa Community Forests Project (LCFP), ZambiaEni is addressing the issue of adaptation to Climate Change also in terms of socio-economic and environmental impacts in the countries where it operatesEni for 2020  Carbon neutrality by 2050Overview | Governance | Risk Management | Strategy | Metrics & Targets15RISKS OPPORTUNITIES ENI RESPONSE ACTIONS (MORE DETAILS IN THE NEXT SECTIONS OF THIS DOCUMENT)SCENARIO LOW CARBON• Decline in global hydrocarbon demand• Loss of results and cash flow• “Stranded asset” risk• Impacts on shareholders’ returns• Growth in gas demand and opening up of new market opportunities (such as LNG - Liquefied Natural Gas)• Development of renewable energies • Growing demand for hydrogen• Diversification of raw materials for biorefineries and the chemical industry and development of new products• CCS development• Resilient and flexible Oil & Gas portfolio• Renewable energy projects and Eni gas e luce retail business development• Circular economy and sustainable mobility • Hydrogen• CCUS - Carbon Capture Utilisation  and Storage• REDD+ projectsPOLICY AND LEGAL• Increase in operating and investment costs• Declining demand for oil products• Climate change proceedings• Development of renewable energies • Diversification of raw materials for biorefineries and the chemical industry and development of new products• Reassesment of assets in a circular long term perspective• Replacement of the demand for coal with gas• Energy efficiency interventions with the adoption of BAT• Resilient and flexible Oil & Gas portfolio• Renewable energy projects and Eni gas e luce retail business development• Circular economy and sustainable mobility• Commitment to energy efficiency• Climate disclosure and positioning TECHNOLOGICAL DEVELOPMENTS• Reduction in hydrocarbon demand through technological breakthroughs• Development of renewable energies • Development of technologies  for recovery and reuse of waste• Partnerships for the development of technological solutions to cut emissions• Role of research and development  in the energy transition• Renewable energy projects and Eni gas e luce retail business development• Circular economy and sustainable mobility• CCUS - Carbon Capture Utilisation  and StorageREPUTATION• Impacts on stakeholders’ perception• Impacts on share price• Proceedings on climate change• Continued leadership in disclosure• Partnerships• Research and development in the energy transition• Climate disclosure and positioning• Partnerships for carbon neutrality  in the long termOverview | Governance | Risk Management | Strategy | Metrics & TargetsEni for 2020  Carbon neutrality by 205016Strategy2050 2040 2035 2030 2025 2024 2021MAIN DECARBONISATION TARGETSMAIN BUSINESS TARGETSNET CARBON FOOTPRINT SCOPE 1+2aNET GHG LIFECYCLE EMISSIONS SCOPE1+2+3 VS",climate disclosure,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
44,"blue hydrogen, power with CCS).Eni upstream volumes - included in the boundaryEni mid-downstream volumes purchased from third parties - included in the boundaryThird-party volumes - not included in the boundaryPRODUCTION TRANSPORT TRANSFORMATION DISTRIBUTION FINAL CONSUMPTIONENITHIRD PARTIESAll the emissions generated along the value chain of the products, produced by Eni and by third-party plants are included.Products purchased from third-parties and the emissions theygenerate in the production, transport and transformation phases at Eni and third-party plants are also included.Eni has adopted an approach that includes all GHG scope 1, 2 and 3 emissions, in absoluteand intensity terms, linked to the energy products sold by Eni and includes all energy products managed by the various Eni businesses and all the emissions that they generate across the entire value chainEni for 2020  Carbon neutrality by 2050Overview | Governance | Risk Management | Strategy | Metrics & Targets19Climate disclosure: a game-changer to boost corporate ambitions for GHG emissions reduction CDP has worked for over 20 years with investors, companies, cities, States, and regions to improve disclosure of environmental impacts",climate disclosure,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
44,"The Oil & Gas transition project is part of this process, which involves various O&G companies and other stakeholders in the development of a shared methodology for the sector that will allow tracing of emission performances by the companies and their level of alignment to the goals of the Paris Agreement.ENERGY TRANSITION PRINCIPLESAn initiative set up by 8 of the world's leading energy companies (bp, Eni, Equinor, Galp, Occidental, Repsol, Royal Dutch Shell, Total) with the aim of defining shared principles to guide Energy Transition and improve the transparency and comparability of reporting on climate-related issues.ITALIAN CIRCULAR ECONOMY STAKEHOLDER PLATFORM (ICESP)An ENEA platform to bring together initiatives, experiences, issues and perspectives relating to circular economy and to promote circular economy in Italy through specific actions.other companies, Eni joined the Energy Transition Principles initiative, committing to increasing transparency and consistency in reporting on GHG emissions and Net Carbon Intensity targets.Overview | Governance | Risk Management | Strategy | Metrics & TargetsEni for 2020  Carbon neutrality by 205040Climate disclosure and positioningEni was the only Oil & Gas company involved from the very start in the work of the TCFD and has contributed to developing the voluntary recommendations for corporate reporting on climate change issues",climate disclosure,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
44,"CA100+ objectives include increasing ambition on emission reduction targets, improving climate governance and strengthening climate-related financial disclosure.Eni was the only Oil & Gas company involved from the very start in the work of the Task Force on Climate-related Financial Disclosure (TCFD)In March 2021, the first CA100+ Net-Zero Company Benchmark showed Eni as one of the companies most closely aligned with the coalition’s requirements, confirming its leadership role on climate reporting and ambitionEni for 2020  Carbon neutrality by 2050Overview | Governance | Risk Management | Strategy | Metrics & Targets4119) This amount includes organic capex, acquisitions and R&D and forestry expenditures.Metrics & TargetsGHG emission reduction targets and commitmentsStarting in 2016, among the first in the industry, Eni committed to targets aimed at improving the performance related to GHG emissions of the assets it operates, with specific indicators illustrating the progress achieved so far in terms of reduction of GHG emissions into the atmosphere, use and consumption of energy resources from primary sources and production of energy from renewable sources",climate governance,Eni,Energy,Europe,2020,"Eni for 2020: Carbon neutrality by 2050, p. 20",Strategy c),https://www.eni.com/assets/documents/eng/just-transition/2020/Eni-for-2020-Carbon-neutrality-by-2050.pdf#page=22
0,"Moller - Maersk is a signatory to and supports the Task Force on Climate-related Financial Disclosures’ recommendations, and we are committed to developing our climate disclosures in accordance with the TCFD’s guidelines",climate disclosure,A.P. Moller-Maersk Group,Transportation,Europe,2017,"2017 Sustainability Report, p. 21",Risk Management a),https://www.maersk.com/~/media_sc9/maersk/corporate/sustainability/files/resources/2017/apmm-sustainability-report-a4_2017.pdf
46,"The Board of Directors plays a key role in these issues, approving strategic initiatives and long-term objectives on the matter both for the CEO and for Eni management.During 2018, Eni ensured its contribution at the World Economic Forum (WEF) “Climate Governance”8 initiative, with the participation of Eni’s Board of Directors",climate governance,Eni,Energy,Europe,2019,"Annual Report 2019, pp. 20–22",Risk Management c),https://www.eni.com/assets/documents/eng/reports/2019/Annual-Report-2019.pdf#page=24
46,"As further proof of its commitment and  transparency, Eni’s climate disclosure included in the NFI within the Annual Report 2018 has been commended as good practice with reference to governance, risk management, and metrics and targets in the TCFD Good Practice Handbook by SASB (Sustainability Accounting Standards Board) and CDSB (Climate Disclosure Standards Board).Commitment to partnerships - Among the many international climate initiatives that Eni participates in, Eni’s CEO sits on the Steering Committee of the Oil and Gas Climate Initiative (OGCI)",climate disclosure,Eni,Energy,Europe,2019,"Annual Report 2019, pp. 20–22",Risk Management c),https://www.eni.com/assets/documents/eng/reports/2019/Annual-Report-2019.pdf#page=24
